,"Cultivo_de_cereales,_oleaginosas_y_forrajeras","Cultivo_de_hortalizas,_legumbres,_flores_y_plantas_ornamentales",Cultivo_de_frutas_y_nueces,Cultivos_industriales,Produccion_de_semillas,"Cria_de_ganado_y_produccion_de_leche,_lana_y_pelos",Produccion_de_granja,Servicios_agropecuarios,Caza,Silvicultura_y_extraccion_de_madera,Pesca,"Extraccion_de_petroleo,_gas,_carbon_y_uranio",Extraccion_de_minerales_metaliferos,Extraccion_de_otros_minerales,"Matanza_de_animales,_conservacion_y_procesamiento_de_carnes",Elaboracion_y_conservacion_de_pescado_y_productos_de_pescado,"Elaboracion_y_conservacion_de_frutas,_legumbres_y_hortalizas",Aceites_y_subproductos_oleaginosos,Productos_lacteos,Molienda_de_trigo_y_de_otros_cereales,Alimentos_balanceados,Productos_de_panaderia,Azucar,"Cacao,_chocolate_y_productos_de_confiteria",Pastas_alimenticias,Otros_productos_alimenticios,Bebidas_alcoholicas,Produccion_vitivinicola,Cerveza_y_malta,"Gaseosas,_agua_mineral_y_otras_bebidas_no_alcoholicas",Productos_de_tabaco,"Fibras,_hilados_y_tejeduria_de_productos_textiles",Acabado_de_productos_textiles,Fabricacion_de_productos_textiles,Tejidos_de_punto,"Prendas_de_vestir,_terminacion_y_tenido_de_pieles",Curtido_y_terminacion_de_cueros,Marroquineria_y_talabarteria,Calzado_y_sus_partes,Aserraderos,Madera_y_sus_productos,Celulosa_y_papel,Papel_y_carton_ondulado_y_envases_de_papel_y_carton,Productos_de_papel_y_carton,"Edicion_de_libros,_folletos,_grabaciones_y_otras_ediciones",Edicion_de_periodicos_y_revistas,Impresiones_y_reproduccion_de_grabaciones,Refinacion_de_petroleo,Quimica_basica,Fertilizantes_y_plaguicidas,Materias_primas_plasticas_y_caucho_sintetico,Pinturas_y_barnices,Productos_medicinales,"Jabones,_detergentes_y_cosmeticos",Otros_productos_quimicos,Fibras_sinteticas_manufacturadas,"Cubiertas,_camaras_y_recauchutado_de_cubiertas",Productos_de_caucho,Productos_de_plastico,Vidrio_y_productos_de_vidrio,Productos_de_ceramica_refractaria_y_no_refractaria_para_uso_no_estructural,Arcilla_y_ceramica_no_refractaria_para_uso_estructural,"Cemento,_cal_y_yeso","Articulos_de_hormigon,_cemento_y_yeso",Industrias_basicas_de_hierro_y_acero,Metalurgia_de_no_ferrosos,Fundicion_de_metales,"Estructuras_metalicas,_tanques,_depositos_y_generadores_de_vapor","Forja,_laminado_y_tratamiento_de_metales",Articulos_de_cuchilleria_y_ferreteria_y_herramientas_de_mano,Otros_productos_metalicos,"Motores,_turbinas,_bombas_y_compresores","Engranajes,_hornos,_elevadores_y_otras_maquinarias_de_uso_general",Tractores_y_maquinaria_agricola,Otra_maquinaria_de_uso_especial,Aparatos_de_uso_domestico,Maquinas_de_oficina_e_informatica,"Motores,_generadores_y_transformadores_electricos",Aparatos_de_control_y_distribucion_de_energia_electrica,Hilos_y_cables_aislados,Acumuladores_y_pilas,Lamparas_electricas_y_equipos_de_iluminacion,"Tubos_y_transmisores_de_radio,_TV_y_telefonia",Receptores_de_radio_y_TV,"Instrumentos_medicos,_opticos_y_de_precision_y_relojes",Vehiculos_automotores,Carrocerias_y_remolques,Autopartes,"Buques,_locomotoras_y_aeronaves","Motocicletas,_bicicletas_y_otros_tipos_de_transportes",Muebles_y_colchones,Otras_industrias_manufactureras,Electricidad,Gas,Agua,Construccion,Comercio_mayorista,Comercio_minorista,Hoteles,Restaurantes,Transporte_terrestre_de_pasajeros,Transporte_terrestre_de_carga,Transporte_por_tuberias,Transporte_maritimo,Transporte_aereo,Actividades_de_transporte_complementarias,Correos,Telecomunicaciones,Instituciones_Financieras,Seguros,Servicios_a_las_empresas_y_profesionales,Actividades_inmobiliarias,Administracion_publica_y_defensa_y_planes_de_la_seguridad_social_de_afiliacion_obligatoria,Ensenanza_publica,Ensenanza_privada,Salud_humana_publica,Salud_humana_privada,Servicios_veterinarios,Servicios_sociales,Servicios_de_saneamiento,Actividad_de_asociaciones,"Servicios_de_cine,_radio_y_television","Servicios_personales,_de_reparacion,_actividades_deportivas_y_de_esparcimiento",Servicio_domestico,DEMANDA_INTERMEDIA,BIENES,SERVICIOS,X,C_HOG,T_HOG,SUBTOTAL_HOGARES,C_ONG,C_GOB,C_TOT,IBIF,VARSTOCK,I_TOT,DF_TOT,D_TOT,CIFFOB,D_TOTAJU
Actividades_inmobiliarias,2515.560559,669.7277831,442.1519873,758.7421066,369.6420163,3303.987467,485.2247586,513.1896453,4.725740078,269.7356505,5199.597782,22666.10946,561.5887512,11175.15237,18083.27893,109.7274952,9382.028318,1859.619255,7094.001995,3083.963339,492.5457918,42928.71798,805.1868156,2808.075588,7648.377698,11768.14367,313.2706186,5491.719205,1411.715645,8944.298891,3721.666966,7412.308648,95.35318052,210.8328879,7799.544125,61382.4641,2857.520171,48.05005566,8104.04878,4941.237841,10132.61807,2382.027189,180.6995163,3827.187306,3455.784821,6497.150916,13711.12245,14640.95342,5045.8721,6276.550763,6756.547744,2859.280476,14223.22996,11450.39625,3695.241313,1246.872207,2737.761804,1384.093473,27846.99718,2402.459049,1867.232001,1280.510824,1618.429889,116.9481954,2493.440892,1071.422213,4259.456235,2955.758292,4275.379488,3718.579514,12273.65853,3479.50708,7094.190498,871.4362945,5967.116767,240.5967769,561.9765218,577.2735794,884.6639255,677.4936585,2270.390476,2412.719707,3858.65643,1805.138273,6789.452769,11204.62053,1225.016002,4005.347693,3131.782796,1052.715869,25695.34326,3208.187573,50530.83566,3120.126976,8045.335588,0,923896.4666,1527581.176,119090.0569,455773.759,6566.619595,168359.7201,2222.256264,289.6514698,8681.250598,453480.467,17193.13774,167931.138,216343.1103,81416.07075,371140.4822,200033.2813,204725.1231,33910.9634,54315.67906,1762.006406,277110.5157,0,7096.813232,28736.56706,92025.65747,38936.8872,360061.6703,0,6411806.947,0,0,0,27569127.3,0,27569127.3,0,0,27569127.3,1891062.521,0,1891062.521,29460189.82,35871996.77,0,35871996.77
Administracion_publica_y_defensa_y_planes_de_la_seguridad_social_de_afiliacion_obligatoria,38059.01102,6475.387252,5040.387114,9649.816255,6378.160561,78846.63749,24318.06645,2271.753378,242.0018389,2947.005584,5967.171638,3181.954158,3000,10000,5898.998,0,538.496,22539.462,20042.65,7600.107,2022.842025,12402.207,3840.665,1981.161,6021.859,8028.421,2387.935,1368.924,683.286,9292.174,8626.055,2415.126,121.185,46.282,314.309,2349.342,5655.44,1045.706,2340.016,143.012,360.871,7523.239,869.684,1495.542,4403.946,12189.229,3210.5,0,7311.589,5976.477907,10043.868,386.662,38400.875,18333.771,4448.442,94.964,151.392,0,499.428,3386.723,3342.067,6716.974,6950.727,2704.651,20639.719,7734.453,1565.479,6037.87,2012.607,5.427,550.54,263.509,231.92,0,83.031,245.884,169.193,0,13.012,387.308,979.715,0,987.769,187.758,682.772,8552.216,0,682.431,91.095,999.652,0,237.129,51368.40635,6143.49955,23644.80608,59060.23646,47510.0273,72946.51563,0,0,15094.83839,10687.62922,3680.164405,5084.084896,2907.704436,69194.07587,35923.397,163651.031,41831.56511,11677.00729,27383.38808,0,31720.36569,0,0,0,38788.9742,0,0,0,95763.16955,0,34647.99637,0,1364934.007,0,10900,10900,368989,0,368989,0,21594283.44,21963272.44,0,0,0,21974172.44,23339106.45,0,23339106.45
Ensenanza_publica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131317.2923,0,131317.2923,0,8468215.055,8599532.348,0,0,0,8599532.348,8599532.348,0,8599532.348
Ensenanza_privada,887.5055443,171.7519034,110.7470949,196.2892971,87.09536304,936.6988633,410.4287174,120.4985627,1.30641685,66.4431113,86.34270923,43567.59652,0,445.311052,3006.441669,0,274.4449104,11487.29109,10214.79315,3873.413535,1030.945336,6320.525184,1957.403924,1009.704509,3069.042917,4091.697067,1217.014598,697.6778792,348.2382911,4735.753966,4396.287239,1230.872951,61.76243737,23.58755914,160.1878964,1197.373444,2882.310654,532.9504187,1192.606203,72.88666618,183.9212488,3834.242069,443.2366089,762.2033992,2244.513879,6212.262671,1636.223273,33310.24639,3726.370003,3045.912878,5118.864817,197.0636164,19571.07045,9343.846922,2267.149787,48.39838402,77.15461537,0,254.5351372,1726.060907,1703.298178,3423.300674,3542.448754,1378.413778,10519.07476,3941.883462,797.842872,3077.2373,1025.738776,2.76607844,280.5842066,134.2976019,118.2004234,0,42.31600721,125.3163349,86.22974925,0,6.631598166,197.3931493,499.3031216,0,503.419286,95.69133525,347.9746649,4358.655591,0,347.8019098,46.431173,509.4727038,0,120.8476703,29532.72349,4306.64333,149.1485073,0,2701.911712,4422.905377,5251.204532,5687.517925,67.52214397,79.50705937,16.46209017,194.774832,716.0019734,29722.82013,160.6921814,732.0431584,0,9875.937158,118318.1571,3741.712721,83072.96994,14662.54269,31034.71003,655.1091614,337.704811,0,0,0,11095.07549,14.93763814,62725.56313,0,662685.3752,0,0,0,2747104.062,1300718.148,4047822.209,0,0,4047822.209,0,0,0,4047822.209,4710507.585,0,4710507.585
Salud_humana_publica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345795.6429,0,345795.6429,0,4457680.213,4803475.856,0,0,0,4803475.856,4803475.856,0,4803475.856
Salud_humana_privada,2588.269202,946.8032404,1428.236021,2835.128871,247.4375827,2444.537652,833.9666423,207.1166781,3.256765326,370.6324507,534.2408347,2674.870056,0,162.0217177,308.4316665,507.7909663,28.15431675,1178.50796,1047.948887,397.3897026,105.7723997,648.4030453,200.8154172,103.5875693,314.785459,419.771258,124.8554817,71.57552223,35.72649593,485.8388425,451.0263836,126.2803913,6.336005861,2.41997479,16.43389168,122.8268136,295.7082711,54.67226018,122.3436091,7.477316961,18.87066499,393.3620108,45.47260102,78.19710291,230.2790302,637.3278809,167.861665,0,382.2819057,312.4889208,525.1552806,20.21751091,2007.846858,958.5995443,232.5893206,4.965444394,7.917042882,0,26.11379085,177.0771345,174.7688204,351.2076112,363.4280393,141.3812712,1079.17338,404.4016018,81.84238139,315.658982,105.2269071,0.284586664,28.78574341,13.77873764,12.1275421,0,4.340934771,12.85580728,8.845902132,0,0.680834067,20.25110794,51.23152837,0,51.64655059,9.816263604,35.70080408,447.1627243,0,35.68400556,4.766826618,52.26315502,0,12.39335395,2947.553998,511.977337,54.26611154,0,647.2505675,1051.818715,4056.605408,1429.109245,942.8905873,77.71587476,5.989557446,101.9472513,71.53456687,3633.195906,58.46576089,786.5659179,0,192.3461043,1901.271775,0,37280.62996,28038.738,21367.20752,296274.644,1488255.158,6463.057406,11159.68852,0,1398.728207,108.2215071,35541.78747,0,1976866.092,0,0,0,1791297.354,7520469.808,9311767.162,0,0,9311767.162,0,0,0,9311767.162,11288633.25,0,11288633.25
Servicios_veterinarios,0,0,0,0,0,1184.508008,1456.548337,0,0,0,152.7065015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24629.23062,0,0,0,0,0,0,27422.99347,0,0,0,124145.6518,0,124145.6518,0,0,124145.6518,0,0,0,124145.6518,151568.6452,0,151568.6452
Servicios_sociales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345397.2414,366439.3975,711836.639,0,0,711836.639,0,0,0,711836.639,711836.639,0,711836.639
Servicios_de_saneamiento,23.82316215,5.285746004,3.489631398,5.98828085,2.91735517,26.07632383,5.518249116,4.050287573,0.037297335,2.12885619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27310.43968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27389.75487,0,0,0,0,0,0,0,2090341.936,2090341.936,0,0,0,2090341.936,2117731.691,0,2117731.691
Actividad_de_asociaciones,1593.975575,353.6621198,233.4865195,400.6677767,195.1962907,1744.731578,507.5489613,270.9992663,2.495514291,142.4388899,0,0,0,0,123.839957,0,13.30145486,398.6301105,468.5245003,193.4482939,0,0,93.70488944,41.43425894,0,0,30.85741449,35.11335165,15.1305057,234.1287465,221.1803482,59.42179117,0,0,0,0,0,0,53.73097458,0,0,165.5801629,0,0,0,309.9421266,0,0,180.9165078,142.768869,239.7737797,9.91439244,963.5446935,446.4467102,0,2.434790971,3.880970334,0,0,86.83951632,0,0,178.2244179,0,526.9828792,188.5131936,0,0,0,0,0,6.756564839,0,0.001,0,6.230136452,4.338007576,0,0,7.960299606,0,0,24.92356974,3.614069073,0,207.9670116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5187.901784,0,0,0,0,239500.0403,6108.057793,0,0,0,0,248776.4092,2851.304354,0,0,0,1975.187413,0,0,515534.1036,0,0,0,0,0,0,3821343.648,0,3821343.648,0,-0.000266581,-0.000266581,3821343.648,4336877.752,0,4336877.752
"Servicios_de_cine,_radio_y_television",699.6519987,138.3383562,89.55582401,157.8730732,71.18284633,742.4928627,735.600987,98.54439184,1.039599448,551.7178713,57.65129222,5551.064233,0,0.155475967,9322.204719,449.4819027,6160.469885,6327.449754,20400.86758,3716.476617,1593.466306,17081.26524,869.5732634,8846.151503,3460.728354,38048.96967,2747.446389,13749.61338,17225.27131,35196.70994,14540.07881,1102.623699,198.1792427,2104.212855,1240.742913,9609.921046,855.0104598,271.8388217,6441.467156,310.5796066,1101.665681,1735.213123,1488.311959,9689.757042,4422.631628,19708.79574,8249.946955,14324.85167,1815.836861,6213.943264,1485.952973,5024.854809,64791.66977,62486.2201,3354.661757,230.392823,2161.382368,909.2990817,7014.538878,832.0191057,1312.616183,3445.090401,1940.683512,1089.810946,3673.941907,1323.084394,356.5502284,1380.386414,459.640861,1063.228616,4584.018444,1196.085869,1954.712401,3425.255609,1070.601651,5756.064816,90.32379322,792.3573852,1359.134648,192.2737641,690.5260444,540.5360311,1235.31565,2077.086092,1698.742752,20076.78315,828.0451721,2356.147458,94.22190956,460.506153,5571.906717,2205.636624,2989.66395,917.0045362,3148.17864,0,75665.38101,124908.7918,5065.857659,11904.7557,2501.408656,3097.675295,298.9124567,122.3977971,3668.395683,8632.869093,6122.769444,87201.15589,91329.45099,42605.09083,69562.03297,3884.956055,53469.80054,2191.347204,6274.434195,673.97085,9904.335873,232.7251522,1117.258089,1646.812051,25253.31085,115466.3824,22616.55661,0,1304582.613,0,19007.70728,19007.70728,1228818.948,3220.497679,1232039.445,0,124.6762595,1232164.122,93271.19116,0,93271.19116,1344443.02,2649025.633,0,2649025.633
"Servicios_personales,_de_reparacion,_actividades_deportivas_y_de_esparcimiento",35186.65509,99.35208392,808.6820881,9759.612709,1152.2633,34257.94141,2358.819449,33796.57478,889.7592909,4380.33152,0.096748489,279290.3083,13991.34095,204327.0962,9161.287,697.4510131,2579.522756,27936.16315,30720.19683,12562.8194,3367.084159,21351.42483,6490.71509,3148.432572,9873.965506,14395.13228,2711.826837,2577.822661,1003.733661,16196.88451,13932.79902,4669.70093,207.4366667,652.5616513,559.4890607,4504.788242,9197.32489,1698.652949,3620.663466,212.5377169,923.2707272,10990.12356,2169.672222,2972.880456,1544.913361,4351.501264,1142.702425,228520.1246,12149.06209,9280.511209,15437.16064,1509.500823,65791.67853,30419.75147,7930.420778,588.4118113,54.0513214,0,2825.076743,1209.111024,6010.566516,10860.36766,11321.24734,4587.521322,34832.74065,12940.92284,558.9013874,2155.578356,718.5152413,1.937900177,803.0330261,1021.045447,1371.502297,286.3198843,287.2700158,1546.916565,273.089363,411.8590222,574.326691,1237.975948,1995.953154,0,352.645176,67.03369515,243.7593634,3053.259255,0,243.6369931,31.90938167,356.8903121,562.0159728,84.65946461,120281.4165,19158.51829,47174.31714,1545.432451,75459.64323,139825.1337,5355.191814,28907.6049,170455.8038,228305.5084,28691.27689,55.44318298,12535.19627,156121.0592,112851.5166,344142.6596,57151.4142,29187.08791,786993.6818,30922.37995,428828.3373,15714.63007,34004.69502,28187.70827,71940.59296,26.36157948,11479.2966,15195.68418,216010.9816,299814.302,278052.4956,0,5117307.947,0,61002.61625,61002.61625,6897631.219,581730.0231,7479361.242,0,64832.7428,7544193.984,299341.0303,0,299341.0303,7904537.631,13021845.58,0,13021845.58
Servicio_domestico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4530446.893,0,4530446.893,0,0,4530446.893,0,0,0,4530446.893,4530446.893,0,4530446.893
Usos_de_la_produccion_nacional_a_precios_basicos,3313710.809,401350.7628,273769.3575,554869.3117,122277.4164,3527187.319,975386.7197,295514.2173,4546.977596,142046.7773,419533.9406,1829535.876,97851.13887,619246.1906,7541775.864,401209.5093,1236604.333,4675136.223,3468584.018,1551555.789,454616.4309,2298492.252,425565.0648,620113.6397,515204.3005,1127435.095,106999.771,1461648.574,363622.4529,1813635.3,622716.2866,1824488.441,293769.0159,550752.3897,632690.2483,1990240.211,1105293.876,218600.7789,759134.2419,440354.7538,785153.291,562026.327,683189.9874,813106.3634,218818.1508,708902.3313,1156121.032,4418711.031,723431.7899,539964.4181,941375.8523,398213.1797,1424946.321,1562825.938,405256.2183,155089.6789,206808.8088,172012.8937,2328206.188,269369.4222,234590.6764,420485.0178,424093.644,373025.2068,2417703.014,560187.5679,395489.8242,635799.4913,324277.4833,250642.2287,1065992.963,415703.2978,756801.5056,527663.1493,351103.7193,867779.3226,52216.39886,156106.5861,123075.2229,298611.6482,238624.6847,159164.0217,237042.0224,165469.8314,235285.7545,2548406.551,400619.7379,1194750.758,134825.1144,84720.26704,1593785.267,201339.831,3393297.136,1359247.514,401025.7243,14170886.7,4105608.067,6838024.843,908885.4159,5427383.789,1615079.941,3282134.054,123208.8461,115744.3242,444448.1651,2567733.514,353865.8509,2453212.288,3483979.165,1731016.591,5951474.883,2909229.92,5661747.836,427081.6247,887752.1354,1214253.962,4469491.459,81232.82532,223075.6486,808910.2544,2104879.692,1014043.667,3932208.168,0,167856140.7,26230379.78,1562234.765,27792614.54,149696750.4,12552973.16,162249723.5,3821343.648,37045959.29,203117026.5,42640025.07,2463185.459,45103210.52,276012851.5,443868992.2,373500,444242492.2
Ajustes:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536600,2392900,2929500,1193199.381,0,1193199.381,0,0,1193199.381,0,0,0,4122699.381,4122699.381,,
Compras_directas_en_el_exterior_por_residentes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4122699.381,0,4122699.381,0,0,4122699.381,0,0,0,4122699.381,4122699.381,,
Compras_directas_en_el_mercado_interno_por_no_residentes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536600,2392900,2929500,-2929500,0,-2929500,0,0,-2929500,0,0,0,0,0,,
Subtotal,3313710.809,401350.7628,273769.3575,554869.3117,122277.4164,3527187.319,975386.7197,295514.2173,4546.977596,142046.7773,419533.9406,1829535.876,97851.13887,619246.1906,7541775.864,401209.5093,1236604.333,4675136.223,3468584.018,1551555.789,454616.4309,2298492.252,425565.0648,620113.6397,515204.3005,1127435.095,106999.771,1461648.574,363622.4529,1813635.3,622716.2866,1824488.441,293769.0159,550752.3897,632690.2483,1990240.211,1105293.876,218600.7789,759134.2419,440354.7538,785153.291,562026.327,683189.9874,813106.3634,218818.1508,708902.3313,1156121.032,4418711.031,723431.7899,539964.4181,941375.8523,398213.1797,1424946.321,1562825.938,405256.2183,155089.6789,206808.8088,172012.8937,2328206.188,269369.4222,234590.6764,420485.0178,424093.644,373025.2068,2417703.014,560187.5679,395489.8242,635799.4913,324277.4833,250642.2287,1065992.963,415703.2978,756801.5056,527663.1493,351103.7193,867779.3226,52216.39886,156106.5861,123075.2229,298611.6482,238624.6847,159164.0217,237042.0224,165469.8314,235285.7545,2548406.551,400619.7379,1194750.758,134825.1144,84720.26704,1593785.267,201339.831,3393297.136,1359247.514,401025.7243,14170886.7,4105608.067,6838024.843,908885.4159,5427383.789,1615079.941,3282134.054,123208.8461,115744.3242,444448.1651,2567733.514,353865.8509,2453212.288,3483979.165,1731016.591,5951474.883,2909229.92,5661747.836,427081.6247,887752.1354,1214253.962,4469491.459,81232.82532,223075.6486,808910.2544,2104879.692,1014043.667,3932208.168,0,167856140.7,26766979.78,3955134.765,30722114.54,150889949.8,12552973.16,163442922.9,3821343.648,37045959.29,204310225.8,42640025.07,2463185.459,45103210.52,280135550.9,447991691.6,,
M,261442.855,70825.95236,8030.497455,20922.51428,24868.86434,66548.90716,21463.34352,22339.50607,5.196778147,9510.970334,21582.12577,140029.1393,31384.19223,20230.66211,99940.00502,4137.114276,39929.83918,277823.6176,98377.48907,33504.66973,31990.04734,69351.95475,20045.061,83282.00715,7874.380075,159804.7806,9632.884029,37497.70254,54866.3701,77791.88362,41892.92575,185099.5501,28447.26776,192678.1097,47856.96625,282123.4934,95661.53118,7141.1965,71713.80711,47870.26502,67266.28452,59736.98495,256293.9081,82401.52759,40594.35612,151869.0247,303703.449,519114.6267,420071.0103,395858.422,235344.479,134813.9155,844098.0855,224659.6485,411075.9502,118966.9158,116902.8369,38701.60308,645518.2357,46193.2192,61298.10914,34099.96316,28620.95377,27054.70606,634274.2874,92249.62572,184195.5596,67635.57263,83961.03433,48934.9121,369890.1936,52518.99945,150967.3639,141742.3141,192835.7549,99841.62181,112300.2529,57230.30449,62503.85786,96676.79102,84970.4033,58299.28547,200336.9376,249238.2905,67638.65731,2586669.083,44518.6347,363131.7748,33595.957,57970.52734,141677.003,179117.0861,264731.5046,60124.30338,7074.242633,812109.5912,307785.2056,63853.33026,5293.756066,21165.36613,110247.9355,57850.81476,27736.85371,13737.31381,293282.0464,15977.65539,39663.89823,752875.9432,55669.94307,282.7095519,287880.1105,15010.37775,198574.1003,1425.291843,6132.619371,556.9908478,57334.94499,4853.370006,5933.121965,3929.625051,22621.42761,142105.6665,122426.8546,0,18382946.86,0,0,0,7068586.739,157093.2327,7225679.972,0,0,7225679.972,7792049.725,-35887.37431,7756162.35,14981842.32,33364789.18,,
Usos_totales_a_precios_basicos,3575153.664,472176.7152,281799.8549,575791.826,147146.2807,3593736.226,996850.0632,317853.7234,4552.174374,151557.7476,441116.0664,1969565.015,129235.3311,639476.8527,7641715.869,405346.6236,1276534.172,4952959.84,3566961.507,1585060.459,486606.4782,2367844.206,445610.1258,703395.6468,523078.6806,1287239.876,116632.655,1499146.276,418488.823,1891427.184,664609.2124,2009587.991,322216.2836,743430.4994,680547.2146,2272363.704,1200955.407,225741.9754,830848.0491,488225.0188,852419.5755,621763.3119,939483.8955,895507.891,259412.5069,860771.3559,1459824.481,4937825.658,1143502.8,935822.84,1176720.331,533027.0952,2269044.407,1787485.587,816332.1685,274056.5946,323711.6457,210714.4968,2973724.423,315562.6414,295888.7855,454584.981,452714.5978,400079.9128,3051977.302,652437.1936,579685.3837,703435.064,408238.5176,299577.1408,1435883.157,468222.2973,907768.8696,669405.4634,543939.4742,967620.9444,164516.6517,213336.8906,185579.0808,395288.4393,323595.088,217463.3072,437378.96,414708.1219,302924.4119,5135075.634,445138.3726,1557882.532,168421.0714,142690.7944,1735462.27,380456.9171,3658028.641,1419371.817,408099.967,14982996.29,4413393.273,6901878.174,914179.1719,5448549.155,1725327.877,3339984.869,150945.6998,129481.638,737730.2115,2583711.169,393529.7491,3206088.232,3539649.108,1731299.3,6239354.994,2924240.297,5860321.936,428506.9166,893884.7548,1214810.953,4526826.404,86086.19533,229008.7706,812839.8795,2127501.119,1156149.333,4054635.022,0,186239087.6,26766979.78,3955134.765,30722114.54,157958536.5,12710066.39,170668602.9,3821343.648,37045959.29,211535905.8,50432074.79,2427298.085,52859372.87,295117393.2,481356480.8,,
